id;cpf;data_nascimento;cep_id;end_numero
47856;11606177096;1997-09-25;74933210;963
47857;82262166434;1927-10-05;45055240;1161
47858;54605526434;1966-07-08;94199639;904
47859;66902285944;2006-12-05;80710275;812
47860;82171497302;1928-01-01;28913130;953
47861;43694040770;1994-02-16;69010580;902
47862;54390605084;1970-04-18;64465970;1032
47863;72370659349;1965-01-28;59042043;577
47864;85269854397;1994-01-22;41180450;789
47865;03974723360;1974-10-31;89500214;593
47866;21713809427;2011-06-20;67130665;715
47867;27427358647;1992-07-19;41227126;825
47868;03244460489;2007-01-19;39447588;671
47869;26256478654;2002-02-01;25906740;229
47870;18714311387;2005-08-28;25055045;1156
47871;52640100186;2012-01-03;92025620;662
47872;10889406413;1999-03-21;90480001;752
47873;63741973022;1926-04-08;35430637;849
47874;65523189574;1939-07-03;63123110;375
47875;03235631948;2008-02-06;25235267;1007
47876;79447999521;1923-03-22;42700630;762
47877;87049518517;1999-08-21;81925568;278
47878;65517877479;1970-11-25;30622280;510
47879;90593444222;2012-06-02;61920580;950
47880;92728747677;2011-11-02;58010600;795
47881;92031925364;1928-12-08;86716532;374
47882;76931840476;2002-01-26;62015550;476
47883;87346017530;1925-09-02;88512130;644
47884;94628566216;2008-03-25;71258275;397
47885;69000484110;1996-04-09;22621260;941
47886;65710805147;1992-08-01;85605070;1038
47887;28979301718;1937-01-02;75712270;235
47888;33157772036;1938-07-25;25550020;238
47889;30050947817;1926-03-25;41745023;912
47890;23477044733;2006-11-10;91215400;737
47891;26185813460;2009-01-26;36900975;659
47892;18990065809;2004-05-30;75091075;547
47893;80956446562;1994-07-30;94475050;527
47894;57095855083;1999-07-10;78746718;646
47895;80805939229;1927-10-04;79150973;214
47896;96760148671;1925-04-28;32015130;465
47897;82049275151;2004-06-26;89086772;923
47898;68598527295;1969-08-20;60115010;272
47899;35273299771;1964-10-04;44092452;1049
47900;67126136705;1967-05-17;74910450;353
47901;89930720269;1964-09-23;33821094;1034
47902;30999636768;1996-12-22;33035370;609
47903;23877101339;1973-10-31;53431105;298
47904;51645240962;1978-06-28;71050051;279
47905;52306541567;2005-03-09;60135412;402
47906;77329062503;1982-12-25;30180906;680
47907;15894407395;2005-06-02;27937630;589
47908;56403382562;2002-09-16;86032010;997
47909;34673673203;2017-10-19;73802215;1161
47910;92122386967;1928-06-13;21825240;267
47911;95204874203;2017-03-08;91570310;1055
47912;86109278860;1926-06-05;68181603;691
47913;61429405490;2004-06-07;79108272;532
47914;82304603792;2011-10-17;88160716;361
47915;53397070849;1939-06-20;50080051;639
47916;30630285746;1984-04-26;76829532;972
47917;27224140191;1971-06-06;24732850;393
47918;73821388177;2004-03-25;37006060;550
47919;52082238239;1979-01-10;32604642;606
47920;04276084625;2014-10-19;96215440;333
47921;97333630678;1929-03-24;28035155;1143
47922;81021649139;1969-09-14;32425480;436
47923;49119692059;2017-08-28;61812477;1020
47924;87713620280;1978-09-27;88519060;1032
47925;21988672968;1979-07-26;32399899;1145
47926;38180487871;1982-01-20;81200232;1160
47927;88405587325;1936-07-15;85870350;891
47928;30254661188;1994-07-12;96030022;999
47929;81312250362;1997-04-15;60811822;307
47930;02385289972;1940-06-11;60440092;249
47931;82125692135;2003-09-25;86062090;356
47932;30940881245;2016-08-06;72669630;1041
47933;16744490252;1987-09-20;36770226;726
47934;59765752801;1999-10-13;65015463;1177
47935;61918154893;2005-05-02;87047040;969
47936;18955548858;1963-12-30;26262310;653
47937;56678698796;2016-03-26;24476460;222
47938;48257175880;2005-07-28;44092072;855
47939;74497649727;1982-01-06;60834155;1182
47940;70536829906;1986-04-21;35588975;1095
47941;23998834324;1989-02-21;97020470;386
47942;81178260281;1993-03-06;96833300;825
47943;86523114662;1987-01-24;23575360;455
47944;06719310312;1967-10-16;21042170;810
47945;76101579658;2001-04-15;72325584;391
47946;99812049760;1977-08-28;25265192;279
47947;95864275117;2010-11-05;54160615;942
47948;69260606360;1975-01-29;25809540;262
47949;15598446508;2012-02-07;53370621;388
47950;13656875012;2010-01-11;59035162;1104
47951;29344443254;1993-12-24;88108273;373
47952;34282641482;1997-05-15;21665112;896
47953;81861612515;1926-01-27;96830340;509
47954;83368820510;1995-01-09;56903260;809
47955;10197117827;1979-03-03;34525170;203
47956;82140161597;1996-04-01;22790748;219
47957;29898116949;2010-03-21;93410240;936
47958;20711212395;1988-04-01;41410430;533
47959;23607874882;2007-11-03;23013440;434
47960;51373141251;2009-12-19;34525150;1059
47961;72370318067;1979-05-17;71881153;924
47962;77555361574;2007-11-18;41270420;1099
47963;85754839420;2008-03-02;61910476;584
47964;17845213382;1986-07-01;66083425;1080
47965;71193789957;1930-11-25;24470107;200
47966;92831445577;2001-08-31;29066070;1014
47967;07409378854;2004-06-08;72020273;387
47968;69470082982;1925-07-29;60182045;1172
47969;50996611954;2003-05-06;52130224;633
47970;08963766730;2007-07-09;40354252;1184
47971;01095184673;1967-01-12;98789324;729
47972;59955079089;1995-08-07;48020150;232
47973;48273585139;1978-04-08;64218840;922
47974;92670314354;1994-08-27;93020370;637
47975;27209663531;1990-07-13;72771185;553
47976;90590751838;1968-04-17;74580755;430
47977;57953829477;1979-12-03;21922660;783
47978;18250204371;1994-05-06;88164230;1079
47979;92148983803;1975-01-04;59139747;678
47980;87019537474;2007-05-30;59616568;919
47981;07433289512;1938-09-05;52030090;824
47982;43729344685;2013-10-21;39440059;1086
47983;42263221236;1927-04-06;89036790;595
47984;41935360011;2009-05-11;57039045;434
47985;79419110138;2002-04-13;41480335;877
47986;49546135297;2010-08-20;40470306;1130
47987;52228395224;1967-11-06;72231807;636
47988;94892527938;1927-02-15;31950213;552
47989;73877973960;1980-04-25;35058271;667
47990;96139624870;1992-09-11;48913102;668
47991;87631447400;2017-01-08;81520060;801
47992;19576671427;2003-03-12;21665420;204
47993;59105244761;1970-04-18;74946874;715
47994;53047363238;2014-07-27;76807141;548
47995;07299922915;1971-10-15;76385466;1154
47996;54147408787;2019-11-28;70655852;755
47997;89393655610;1972-05-26;33146260;359
47998;28602657107;1924-11-27;79004520;590
47999;65532181049;1968-10-25;66840195;402
48000;05532998997;1989-05-21;59600230;459
48001;64871615060;1931-06-21;84053220;1025
48002;16228892971;2009-05-17;98801790;752
48003;63690453152;1993-09-07;25936850;1128
48004;85609787041;2005-08-10;74840730;317
48005;02047970528;1922-11-23;25901150;943
48006;55117724255;2010-06-22;35057150;708
48007;70604229210;1973-06-18;91751640;462
48008;35813009339;2004-11-30;41306105;604
48009;41881195198;2010-04-02;85067490;903
48010;25160688521;1995-07-18;76829428;818
48011;15879372247;1964-04-29;89511151;962
48012;98868419247;1986-05-12;84050230;444
48013;74430465803;1962-02-07;44550970;1017
48014;60408474182;1993-06-20;54759000;332
48015;88204211684;2013-04-18;72270501;667
48016;46953063251;1965-12-25;69152306;621
48017;74744998635;1980-05-27;81310417;478
48018;53199224261;1980-06-21;55192651;382
48019;04831488892;2006-08-19;58455970;334
48020;94642789737;1977-04-28;38037060;1045
48021;18679571985;1984-08-02;54325826;1091
48022;52716808142;2015-01-26;78132876;1153
48023;00090833217;1972-05-26;24731120;739
48024;12911093882;1994-06-17;77019433;423
48025;78888860706;2011-05-05;59115270;535
48026;60562397476;1976-02-04;31872085;591
48027;55840457782;2014-01-17;64215043;423
48028;56438324234;1982-04-19;44095148;989
48029;57081411881;1978-09-30;29933280;745
48030;02103185247;2003-03-30;74815415;371
48031;28093535162;1991-05-14;40731500;904
48032;04311374696;1996-12-10;93347350;907
48033;46140149276;2014-04-18;72806370;687
48034;24737304851;2006-11-30;35054760;1134
48035;62289651628;1937-07-18;32407098;995
48036;63959101541;2001-03-26;54777051;495
48037;17541368180;1974-06-17;64213316;758
48038;16336863685;1970-11-04;91780795;310
48039;11722001710;2003-01-02;62595970;1127
48040;81255153988;1976-08-24;21910081;232
48041;98785606584;1935-02-26;29032581;332
48042;40936879018;1985-06-24;59030460;286
48043;44344097171;1993-01-25;60822416;842
48044;06221591828;1995-03-01;94834418;445
48045;79060016447;1963-09-17;59131280;476
48046;87687703389;1965-02-16;68630792;825
48047;13186264553;2009-11-06;31320050;972
48048;32772373687;2004-06-30;74884563;440
48049;10528831745;2018-09-28;36060150;1007
48050;55958734839;2004-01-11;70673505;985
48051;74430567658;1999-11-07;24445270;1178
48052;52319743669;1928-01-05;35300130;349
48053;69574614850;2014-06-20;72241575;525
48054;45030284963;1979-06-07;27278444;774
48055;82713262661;2006-06-28;23092624;646
48056;95362266574;2019-02-23;64058080;223
48057;19846858098;2018-10-13;37004610;722
48058;16141936085;1986-02-01;24867036;788
48059;80051048981;1986-04-30;89212213;1076
48060;41577876163;1970-08-23;86716050;381
48061;01347929810;1927-10-08;31370651;641
48062;02524283774;2001-08-25;24455150;1045
48063;13712426288;2005-11-29;50810603;914
48064;55202793859;1969-10-17;31015165;617
48065;92940748057;2004-05-02;25740224;544
48066;63180404511;2002-12-15;32140090;1164
48067;22966230671;1972-04-02;33060050;713
48068;22376844694;1923-07-03;82970120;896
48069;62858088244;2006-02-14;73358425;1041
48070;29783169579;2007-10-25;83215680;1053
48071;50329642436;1924-08-22;50630972;810
48072;43788526129;2009-05-16;64023214;869
48073;72727115219;1983-12-21;74936500;405
48074;44110076091;2016-10-29;83409680;788
48075;34324939313;1966-05-02;87510054;984
48076;07809169960;1990-01-23;92425200;517
48077;49494883872;1990-05-29;81230174;1004
48078;92004766966;1989-05-22;30622450;214
48079;81251932101;1985-05-24;60534380;1120
48080;17081721420;1994-12-25;83413058;684
48081;75060922897;1977-11-14;64025270;838
48082;95331713525;1998-08-10;88161834;931
48083;66453042725;1966-06-02;23082330;1122
48084;51268899918;1966-12-05;23066106;951
48085;25024373990;1974-01-22;24461390;1066
48086;73391282261;2007-07-15;74371008;520
48087;05985197985;2009-12-24;40320115;327
48088;85699361955;1983-04-10;94070060;835
48089;43505899480;2006-11-25;83304426;234
48090;76449869265;2003-08-07;36083480;427
48091;90761143996;2003-12-18;69010903;1065
48092;53194195070;1967-07-01;93534490;534
48093;48868704678;1931-07-18;26193460;1161
48094;52151306687;1983-11-04;87047671;531
48095;62577832663;1963-07-18;94480700;842
48096;04571822384;1977-09-07;52081270;905
48097;97337426030;1988-08-07;74655120;461
48098;75835797762;1982-11-26;58400813;702
48099;63573429853;2019-01-18;73801330;309
48100;21474819053;1977-06-21;30672760;347
48101;22657872187;2005-05-14;58704775;765
48102;72388016839;1994-04-01;74355409;828
48103;74145780883;2001-11-07;32145350;947
48104;52777521829;1981-08-14;25565550;769
48105;05849051723;1976-04-22;53220231;726
48106;51717100506;2008-12-30;95020290;496
48107;03247723853;1994-11-24;88504530;415
48108;00798898683;2021-07-28;88103230;697
48109;09822452995;1966-01-05;75524771;361
48110;36288965766;1969-02-28;71720505;555
48111;15037240353;1969-05-22;70351759;879
48112;27938722654;2005-05-07;41341100;295
48113;16991385049;1969-05-07;71572605;968
48114;15759290098;2009-06-05;54517055;282
48115;65896264389;1999-01-14;45078100;802
48116;36058633325;1965-09-26;91420270;1132
48117;36288383158;1993-09-12;89705110;593
48118;34353181619;1976-03-08;45029054;675
48119;34114063704;1990-04-05;22750360;718
48120;54875976022;1996-01-07;60183653;1089
48121;38986869441;1998-07-17;33840670;512
48122;39848837088;2001-04-06;72603216;592
48123;25461228257;1992-11-29;27263080;624
48124;78571664688;1965-06-10;32064070;923
48125;21313022838;1989-05-19;29065085;1160
48126;52504152126;2000-03-20;50950000;506
48127;07746791590;1991-06-25;66020448;1088
48128;14758875226;2007-05-23;74976195;284
48129;91636287670;2008-06-02;31155320;734
48130;57471055858;1974-03-22;53640007;1122
48131;17292207536;1965-04-15;72543402;982
48132;96966258195;2004-06-28;87023500;526
48133;42901993747;2004-09-23;88904338;1168
48134;34788164095;2018-03-16;30421093;1007
48135;16556692960;1999-06-12;32618482;707
48136;54050221347;2018-04-10;71255130;546
48137;40828508360;1979-05-02;68742404;560
48138;01704874544;1985-12-28;44092384;1199
48139;16296306614;1976-06-20;32010190;740
48140;47260480616;2009-02-22;95097630;1110
48141;92128462640;1978-10-08;55014141;1078
48142;04407504441;2008-05-12;74988257;824
48143;02561052750;1975-10-27;32041240;322
48144;48117189835;1981-09-17;20920475;1141
48145;60974039368;1988-04-26;81810434;1053
48146;42662913146;2008-07-18;53525255;915
48147;64399019120;2015-01-02;58036515;1096
48148;41353802430;1997-10-30;69303037;652
48149;07163773786;2004-05-03;75084150;329
48150;20631471479;1970-09-07;38071712;278
48151;50186153825;1994-02-19;36071260;329
48152;68572485334;1973-01-31;74675440;367
48153;43952779108;2012-06-08;83320330;1029
48154;14371585703;2011-01-02;68458340;1110
48155;89616458694;2001-07-24;26530080;377
48156;96556495494;1984-12-10;61925025;299
48157;74324116691;2018-04-30;63105030;293
48158;82976187700;1984-10-01;40040040;855
48159;05197483279;1981-02-21;38057530;671
48160;40212248703;2008-07-14;53570124;825
48161;95456418823;2006-10-19;28070020;651
48162;99093978750;2004-01-17;97507584;213
48163;43374642128;1993-03-05;32050392;417
48164;11530200957;1969-08-13;74767008;1161
48165;07477819896;1932-02-14;54300085;229
48166;37062864206;2008-02-11;59607544;465
48167;14816617975;1995-09-01;26574440;634
48168;48208881853;2006-12-03;25081010;927
48169;44197698459;1982-08-20;41490215;702
48170;03293406809;2008-05-08;66085465;784
48171;25912280211;1967-01-26;44573515;1144
48172;33085941911;1992-08-23;73036610;862
48173;60683431274;2020-09-24;90110120;651
48174;09638387164;1969-06-29;75144855;942
48175;37354430103;2004-09-28;23030300;877
48176;40448669950;2006-11-12;39440218;446
48177;61533246770;1995-11-20;93611260;393
48178;74423120939;1992-09-03;80620200;447
48179;16405169968;1925-06-03;74483560;208
48180;57792363463;1976-01-25;73086300;702
48181;85404524543;1963-12-04;78725780;1029
48182;20858272498;2018-08-30;68701613;488
48183;48816459109;2003-06-19;67105071;1072
48184;54648205226;1997-02-01;95057230;378
48185;11089055294;1992-03-24;91787896;213
48186;18833220566;1997-08-04;40720336;1138
48187;77593118446;2005-08-03;83701826;816
48188;22478892364;1996-12-13;56509778;1031
48189;77571051868;1995-12-24;54490375;1061
48190;92134461707;2009-11-11;24451240;216
48191;89354217385;2011-07-25;95600454;670
48192;84204616247;2006-01-05;31060237;899
48193;09647582491;2007-09-18;55028161;1072
48194;42951059299;1992-10-23;87203164;280
48195;74455623404;1981-11-29;74950010;1087
48196;42208555996;1999-05-23;53540140;562
48197;84260650715;2004-12-12;35182190;411
48198;18974919675;2007-10-13;31930520;966
48199;97751145439;2009-05-25;66080185;1089
48200;98384415580;2020-08-21;25080010;344
48201;70927794876;1971-02-09;58071260;1133
48202;71310623948;1994-10-06;41207260;500
48203;83706368149;2011-08-02;59129694;970
48204;41349991852;2006-11-28;89050230;464
48205;33073174961;1992-11-11;82860350;207
48206;66367921690;1970-02-01;45211176;551
48207;04935681658;1963-11-01;69153380;1078
48208;93197237021;2004-05-28;26087145;289
48209;96110091510;1966-01-28;53320401;1129
48210;06706323737;2001-08-11;36033600;294
48211;44421703865;1965-03-04;66063161;540
48212;35947418761;2008-04-19;87703420;890
48213;46811161637;2002-07-12;37056520;565
48214;34838080901;2007-12-24;83823064;717
48215;56477076724;1968-10-09;27966502;585
48216;33433259309;2004-12-31;66913120;886
48217;74496014389;1936-09-06;97035342;1084
48218;74396538118;2014-11-26;96413509;882
48219;68265235304;1970-01-26;59125430;1068
48220;19697878560;1962-04-03;88165224;411
48221;95416648779;2006-03-30;26125520;1070
48222;28764096580;2005-07-21;75532631;924
48223;69668603470;2004-02-11;74140090;466
48224;33692006069;2020-08-19;21381350;761
48225;15986347995;1927-05-18;64046903;357
48226;95662812970;1933-12-26;64208485;838
48227;17341303679;2012-10-18;59608012;1098
48228;02481489478;2010-01-24;35030650;739
48229;05095713770;1964-03-04;68507300;1048
48230;66711303359;2021-04-12;89045160;865
48231;96589294167;1981-11-09;58087080;665
48232;82566103445;2005-11-01;68050045;678
48233;52328513816;1974-10-22;74255490;311
48234;95950979011;2005-05-13;93415650;691
48235;42836534884;2005-10-16;54762806;1112
48236;29384147213;1992-06-02;54517065;1144
48237;94607882155;2005-03-16;83302230;1161
48238;62046761138;1936-03-04;26535210;595
48239;12751606088;1999-02-27;74595310;260
48240;78315427288;1991-09-29;97060290;1054
48241;08294095927;2000-01-31;26031500;764
48242;17668840573;1980-01-09;72120040;1169
48243;11989157923;2012-05-09;76913093;231
48244;96922963794;1970-12-15;49065110;595
48245;43622847431;1927-05-09;34012690;698
48246;66593433655;2005-04-18;79320180;940
48247;89161013627;2020-09-11;54792525;480
48248;25780988496;2007-07-30;74425325;1184
48249;69685014637;2003-06-18;74684630;875
48250;95648621941;1970-10-02;60761300;809
48251;73454215580;1978-05-20;50610370;870
48252;17090438010;2019-05-13;96225970;952
48253;96920248375;1995-04-12;99042403;1199
48254;51260021268;2017-10-31;31250607;936
48255;41759216947;2008-05-12;52111561;909
48256;35722413971;1997-02-10;59127050;570
48257;44849541448;2006-10-14;50820690;422
48258;75487115141;2001-08-09;57032066;954
48259;65681045938;2005-05-03;54580773;711
48260;87730148737;2001-11-09;41310171;782
48261;54249204626;2000-10-20;71573403;726
48262;41670969454;2007-09-28;33900540;232
48263;97484348350;2009-04-22;23555170;327
48264;94410898896;1962-07-15;41810620;357
48265;89390413783;1995-10-17;99010464;670
48266;71513672100;2004-01-04;74330235;1093
48267;27649903998;1966-11-30;76801059;381
48268;46500699619;2013-05-28;67013245;498
48269;19826581951;2004-04-21;83407040;894
48270;78258808252;2008-04-06;66623580;1153
48271;36912506896;2005-09-15;29050235;702
48272;34893536437;2009-04-10;94463150;882
48273;21325274477;1927-05-22;72225086;298
48274;59212998849;2005-09-19;24804397;583
48275;02280482486;1936-06-07;51250253;362
48276;26441409275;1982-10-09;32641730;308
48277;21412352409;1995-11-12;35300410;1179
48278;39553870672;2010-11-23;30668788;999
48279;04463181764;2015-07-13;21070010;718
48280;82800720240;1962-04-20;82640560;1067
48281;80106538670;1992-10-20;99060180;389
48282;00938507896;1973-11-03;92032100;1007
48283;09019263201;1992-07-05;59615488;1095
48284;81075694825;1964-04-24;52070571;244
48285;12546113712;1984-07-06;68504022;389
48286;27638263223;2004-08-19;32655046;560
48287;49023356480;2003-03-16;25268100;943
48288;22869583246;1970-12-29;76985733;503
48289;02788273007;2013-01-04;87035486;318
48290;56700335357;2004-01-03;25975630;863
48291;13525255538;2016-10-05;93022450;711
48292;25226794927;2012-02-10;71510300;645
48293;61718066711;1933-06-16;88906078;958
48294;51888305269;2004-06-03;23914335;1129
48295;08889276610;2007-10-19;88050001;1103
48296;52737979089;1963-05-05;82120620;612
48297;88874565852;1922-05-03;47813354;524
48298;59672295910;1970-01-31;25272050;1062
48299;79357132241;1964-04-12;84035010;528
48300;67180331924;1999-06-12;68455011;433
48301;46635103853;1968-08-18;21515535;921
48302;29197225468;1936-12-16;66623306;206
48303;94283798637;1962-06-10;36770066;1044
48304;16830168461;1969-12-31;88106634;668
48305;02467258145;2008-11-25;43810060;242
48306;47521254545;2005-05-20;25660360;764
48307;67602966517;1923-10-03;73805185;449
48308;35487891588;1993-03-22;64040300;806
48309;61655496969;1977-06-17;62887275;1148
48310;45831163020;1963-06-02;37190970;602
48311;71361615626;2006-12-02;26127010;722
48312;11137271442;1977-06-07;53425111;445
48313;88818952908;1939-05-27;74461175;1178
48314;71294589588;1966-02-20;48916223;993
48315;65642495644;2013-02-27;77813690;607
48316;15267162734;1930-05-30;45991126;443
48317;55887001678;1993-01-04;27253460;550
48318;79844382361;1976-11-12;20770280;1048
48319;90472413824;1969-03-15;80215640;866
48320;30772104299;2009-03-31;48605205;413
48321;67222569385;1965-08-18;60110564;576
48322;11459520773;1996-06-02;27351240;319
48323;77713571836;1981-11-07;65304190;467
48324;66198288585;2005-09-19;57600030;1112
48325;53097306371;1999-01-18;54070300;1017
48326;79976735969;2016-07-26;20540973;649
48327;69493548502;2001-01-20;21940040;413
48328;69655013767;2006-01-30;95012393;568
48329;11865119192;2012-08-20;44042549;853
48330;59733381097;2021-04-27;56507360;229
48331;31022882421;2019-01-06;86184350;378
48332;80249141121;1983-01-02;41252249;521
48333;16941320954;2002-04-03;58400486;245
48334;28087378147;2007-05-20;71884852;473
48335;44146980766;1989-10-25;91430730;811
48336;19862094079;2018-09-15;72897114;408
48337;14798589177;2012-05-02;20961500;643
48338;96308746887;2009-11-08;85910210;971
48339;45091429820;1973-09-27;31230433;680
48340;99383571073;1992-09-02;58432838;243
48341;78232577806;1969-08-03;29203200;789
48342;56368092367;2005-09-17;23098580;480
48343;52276854140;1979-11-14;68911020;512
48344;79522785669;2010-04-03;74535390;819
48345;11617076294;1994-10-18;67105083;1140
48346;94086676695;2004-10-10;50800030;1106
48347;38940965272;1986-07-16;73340402;657
48348;89531726176;1932-09-29;21730022;349
48349;98384197935;2007-03-08;73368844;904
48350;76986386969;2003-07-17;96090300;718
48351;48864521141;1981-05-15;41307055;1003
48352;41962164623;2004-10-12;87035600;683
48353;79248912229;1979-08-27;58428500;361
48354;66356215678;1993-05-13;86037769;713
48355;94439475550;2001-06-01;70660080;278
48356;69106442435;2008-09-26;24426400;454
48357;60604177110;1972-10-05;32342690;579
48358;61661393054;1999-07-01;63010072;1172
48359;51195178052;1935-05-20;80210340;541
48360;27617453839;1988-01-10;60340202;1143
48361;20996466020;1973-06-23;54440150;585
48362;72230685632;1936-05-30;71727503;699
48363;44486213156;1986-06-16;31995150;809
48364;10737663679;1927-10-27;25910256;205
48365;30081416019;1999-04-19;51180062;775
48366;83957190904;2002-11-24;55018765;1124
48367;81181027880;2001-06-30;73358325;593
48368;36286917888;2004-05-16;20961440;824
48369;49506735230;1967-03-02;69068651;220
48370;30435979960;1994-07-14;20541115;462
48371;54850596789;1984-03-12;34535070;811
48372;47917478206;2004-11-01;84605543;373
48373;51578947929;2018-06-07;89820971;1162
48374;91981296669;2001-12-23;57025380;674
48375;36837409103;1999-09-19;67015360;702
48376;44210947760;2007-09-21;40490264;456
48377;77345526781;1922-12-09;73804060;505
48378;69022055393;2005-01-21;28615180;542
48379;43138818332;1968-04-28;91060130;1046
48380;49299708034;2018-08-17;77426144;724
48381;77454543050;1926-02-17;21831220;969
48382;42620470062;1939-08-02;70675422;560
48383;65019455587;2004-08-08;35060230;446
48384;72020402817;2005-05-06;79014870;960
48385;76414896163;1984-09-26;76983238;233
48386;02488961296;2005-09-22;45830816;364
48387;27837897112;1983-08-29;71825413;1146
48388;58260068839;2005-06-24;49043618;870
48389;46180970036;1986-04-02;91790612;1125
48390;93450923423;1936-03-11;27966614;1133
48391;72669835596;1971-03-05;56170970;1140
48392;78878010907;2003-01-24;41505630;714
48393;83574328384;2001-03-21;41390365;708
48394;99256674520;2019-07-02;26553280;634
48395;78820383907;1996-11-29;84264764;556
48396;03480617400;1968-07-10;41230338;755
48397;66784033873;1986-05-01;75063180;701
48398;37482097078;1999-09-12;59012143;885
48399;00624143238;2009-12-21;54530092;460
48400;41393420241;1929-08-15;59616702;1007
48401;84558606897;2009-02-05;95180168;374
48402;51822974188;1974-08-27;78150127;771
48403;92631399553;1927-04-30;74990330;540
48404;23506781896;2009-11-29;30518147;911
48405;21940374111;1997-04-22;60543450;790
48406;72491013510;1996-12-24;20750000;612
48407;66272162228;1994-08-06;35042182;770
48408;48700989721;2012-03-13;88370819;339
48409;42039044639;1964-09-16;23550500;336
48410;25364947672;2014-03-04;40350280;673
48411;84225887056;1984-09-15;58090420;845
48412;80126190213;2002-07-09;20950510;1198
48413;67916589780;1964-04-17;67125141;852
48414;52638505190;2017-04-25;32430140;456
48415;08782193231;1996-06-03;27150050;421
48416;36723364532;2008-09-19;24476420;1161
48417;17167012503;1985-02-18;60532180;262
48418;29843673913;2007-08-23;78720002;846
48419;09513964648;1988-03-24;91225130;745
48420;08820653779;1996-10-26;27256270;887
48421;14642065097;1970-02-22;70722400;801
48422;84199894806;1982-05-03;57018412;342
48423;29974173445;1929-08-20;75065420;548
48424;54046202984;2005-02-13;76873050;1172
48425;14921861246;2008-08-31;81910195;873
48426;40862138534;2007-02-14;66640425;358
48427;78280004112;2003-09-18;84030385;475
48428;64995412211;1963-03-12;63905570;623
48429;16407529145;1996-04-05;32407074;226
48430;57774748791;2012-08-07;88525450;826
48431;86464984764;2009-05-31;32041180;269
48432;36855303263;2017-05-04;86027530;1156
48433;92835697114;1977-04-19;72220120;990
48434;01813924097;2018-12-27;95110230;712
48435;79495606324;1926-01-16;95032230;1049
48436;94318149484;1978-09-11;30660480;872
48437;81030896162;1995-04-10;93600220;1117
48438;56056675825;1925-10-15;68537970;985
48439;64616580116;1993-02-04;87075871;263
48440;57579430906;1965-10-03;96830606;530
48441;39095591419;1983-12-03;41343770;296
48442;21704308125;1997-12-02;94856360;908
48443;04087172906;1940-09-13;76383368;420
48444;54880940359;1962-11-29;72812602;901
48445;75380058478;2006-07-19;91140122;391
48446;93536427844;1930-12-16;34012730;386
48447;12128193647;1997-03-05;68500020;244
48448;19166713172;1975-06-13;93044470;860
48449;82635700699;1928-06-03;31015045;891
48450;47190965824;2015-05-20;78700466;1197
48451;31464012390;1963-10-28;94838120;588
48452;36895233466;1999-12-09;94196300;406
48453;75984959055;1994-11-15;20261140;703
48454;07633762885;2008-09-02;84601203;1030
48455;41515587314;1967-04-25;93222629;743
48456;04653961541;1966-06-25;45661116;651
48457;21773374966;2011-09-07;54210342;1096
48458;28469649106;2008-10-18;60181750;644
48459;70546195331;1997-06-10;29211045;913
48460;36153140154;2006-01-26;30710000;806
48461;30609194788;2019-06-20;57315748;355
48462;22894931818;2004-12-25;41195710;230
48463;32433759919;1992-01-03;91770280;603
48464;73871553637;1986-05-06;79052674;610
48465;95404966255;2008-05-26;21235530;409
48466;66491620858;1993-05-09;45065065;1051
48467;68639240746;1978-11-04;79630782;440
48468;33805225817;1995-08-03;72006615;540
48469;99065954766;1977-07-06;88025165;378
48470;80197628572;1984-12-06;31530570;865
48471;90874091150;1974-11-11;92025416;678
48472;04316173298;2011-11-07;22790855;1040
48473;13927735864;2017-05-09;78746527;683
48474;15054514577;1974-01-31;34589155;573
48475;81306000564;1924-04-17;60752130;337
48476;56343992707;1981-09-13;60011210;1180
48477;40821195824;2008-05-10;66635480;965
48478;35231009352;1968-05-08;58045901;471
48479;20013265743;2009-02-06;94175336;291
48480;37022092116;1975-08-11;78088438;459
48481;23374616345;1976-02-16;72502320;427
48482;91122355943;1979-03-14;52120280;1023
48483;22984916383;1996-10-07;21040120;692
48484;05730599818;1988-07-05;70760745;623
48485;92991589167;1929-01-10;23010095;471
48486;79090589710;2013-05-17;58010160;261
48487;71413793686;2007-03-05;21765030;541
48488;78894865515;1994-11-07;89046180;692
48489;96599324991;2005-04-12;41336160;892
48490;05872973003;1972-01-22;23028064;252
48491;12735875719;1998-03-14;71820405;1087
48492;97904261872;1996-02-29;30622470;396
48493;21112339182;1996-08-19;41650306;1152
48494;87570690742;1923-05-10;77813710;233
48495;13220251665;1927-02-13;25750380;490
48496;91614831967;1994-11-28;67013663;331
48497;30007511844;2011-02-24;89703783;784
48498;83868080102;1999-09-29;28915621;257
48499;07188956254;1996-05-28;72006203;378
48500;92523010821;1978-11-21;50060730;922
48501;29290938652;1935-02-22;53360440;381
48502;09760700906;2016-03-19;73063000;1100
48503;40148049095;1930-07-26;24457155;801
48504;03872823740;1994-08-12;24474660;220
48505;00576756224;2005-09-28;23017405;279
48506;29429368599;1935-08-16;72329569;330
48507;22546424195;1935-03-09;49040560;748
48508;04735957519;1996-02-16;99714352;200
48509;27671176124;1993-05-12;49005293;462
48510;10732669550;1967-10-29;72725402;844
48511;62112931847;1986-04-06;44095154;809
48512;42533122949;1993-04-23;24471430;1165
48513;20668373749;2006-03-25;26260310;557
48514;10287867619;1998-08-03;25255020;554
